game_id,teamTricode,player_out,player_in,period,clock_sec,game_time_sec
S2324-G0001,CLE,Niang,Allen,1,403.0,317.0
S2324-G0001,IND,Hield,Mathurin,1,382.0,338.0
S2324-G0001,IND,Nembhard,Brown,1,315.0,405.0
S2324-G0001,IND,Smith,Turner,1,315.0,405.0
S2324-G0001,IND,Nesmith,Toppin,1,286.0,434.0
S2324-G0001,CLE,Okoro,Strus,1,286.0,434.0
S2324-G0001,CLE,LeVert,Garland,1,286.0,434.0
S2324-G0001,IND,Mathurin,Haliburton,1,207.0,513.0
S2324-G0001,CLE,Garland,Mitchell,1,207.0,513.0
S2324-G0001,CLE,Allen,Mobley,1,207.0,513.0
S2324-G0001,CLE,Wade,Allen,1,76.0,644.0
S2324-G0001,IND,Brown,Hield,1,3.5,716.5
S2324-G0001,CLE,Mitchell,Garland,2,639.0,801.0
S2324-G0001,CLE,Mobley,Wade,2,630.0,810.0
S2324-G0001,IND,Haliburton,Nembhard,2,529.0,911.0
S2324-G0001,IND,Brown,Hield,2,529.0,911.0
S2324-G0001,IND,Turner,Smith,2,529.0,911.0
S2324-G0001,CLE,Strus,LeVert,2,341.0,1099.0
S2324-G0001,CLE,Garland,Mobley,2,341.0,1099.0
S2324-G0001,CLE,Thompson,Niang,2,341.0,1099.0
S2324-G0001,IND,Toppin,Mathurin,2,341.0,1099.0
S2324-G0001,IND,Hield,Nesmith,2,341.0,1099.0
S2324-G0001,CLE,Niang,Okoro,2,173.0,1267.0
S2324-G0001,CLE,LeVert,Garland,2,173.0,1267.0
S2324-G0001,CLE,Mobley,Thompson,2,173.0,1267.0
S2324-G0001,CLE,Okoro,Niang,2,27.4,1412.6
S2324-G0001,IND,Nembhard,Brown,3,398.0,1762.0
S2324-G0001,CLE,Niang,Allen,3,398.0,1762.0
S2324-G0001,IND,Hield,Mathurin,3,379.0,1781.0
S2324-G0001,IND,Smith,Turner,3,379.0,1781.0
S2324-G0001,CLE,LeVert,Garland,3,379.0,1781.0
S2324-G0001,IND,Brown,Haliburton,3,265.0,1895.0
S2324-G0001,IND,Nesmith,Toppin,3,265.0,1895.0
S2324-G0001,CLE,Garland,Mitchell,3,168.0,1992.0
S2324-G0001,CLE,Allen,Mobley,3,129.0,2031.0
S2324-G0001,CLE,Okoro,Strus,3,95.0,2065.0
S2324-G0001,CLE,Mobley,Allen,4,585.0,2295.0
S2324-G0001,IND,Mathurin,Nembhard,4,562.0,2318.0
S2324-G0001,IND,Haliburton,Hield,4,562.0,2318.0
S2324-G0001,IND,Turner,Smith,4,562.0,2318.0
S2324-G0001,CLE,Mitchell,Garland,4,495.0,2385.0
S2324-G0001,CLE,Strus,Niang,4,418.0,2462.0
S2324-G0001,IND,Hield,Mathurin,4,381.0,2499.0
S2324-G0001,CLE,Garland,Okoro,4,296.0,2584.0
S2324-G0001,CLE,Allen,LeVert,4,248.0,2632.0
S2324-G0001,CLE,LeVert,Strus,4,136.0,2744.0
S2324-G0001,IND,Nembhard,Hield,4,16.5,2863.5
S2324-G0001,CLE,Strus,Allen,4,16.5,2863.5
S2324-G0001,CLE,Okoro,LeVert,4,7.8,2872.2
S2324-G0001,CLE,Allen,Strus,4,7.8,2872.2
S2324-G0001,IND,Hield,Nesmith,4,7.8,2872.2
S2324-G0001,IND,Nesmith,Hield,4,7.0,2873.0
S2324-G0001,CLE,Strus,Allen,4,7.0,2873.0
S2324-G0001,CLE,LeVert,Okoro,4,7.0,2873.0
S2324-G0001,IND,Smith,Nembhard,4,2.6,2877.4
S2324-G0001,CLE,Thompson,Mobley,4,2.6,2877.4
S2324-G0001,CLE,Allen,Garland,4,2.6,2877.4
S2324-G0001,IND,Hield,Nesmith,4,2.6,2877.4
S2324-G0001,CLE,Okoro,Strus,4,2.6,2877.4
S2324-G0001,CLE,Mobley,Thompson,4,2.6,2877.4
S2324-G0001,IND,Nesmith,Hield,4,1.9,2878.1
S2324-G0001,CLE,Garland,Allen,4,1.9,2878.1
S2324-G0001,CLE,Strus,Okoro,4,1.9,2878.1
S2324-G0002,MIL,Connaughton,Middleton,1,423.0,297.0
S2324-G0002,MIL,Portis,G. Antetokounmpo,1,423.0,297.0
S2324-G0002,MIL,Crowder,Beasley,1,287.0,433.0
S2324-G0002,NYK,Quickley,Hart,1,287.0,433.0
S2324-G0002,NYK,Hartenstein,Robinson,1,255.0,465.0
S2324-G0002,NYK,Hart,Randle,1,255.0,465.0
S2324-G0002,MIL,G. Antetokounmpo,B. Lopez,1,198.0,522.0
S2324-G0002,NYK,DiVincenzo,Grimes,1,198.0,522.0
S2324-G0002,MIL,Payne,Lillard,1,110.0,610.0
S2324-G0002,NYK,Randle,Brunson,1,66.0,654.0
S2324-G0002,NYK,McBride,Hart,2,652.0,788.0
S2324-G0002,MIL,Middleton,Portis,2,526.0,914.0
S2324-G0002,NYK,Brunson,McBride,2,526.0,914.0
S2324-G0002,NYK,Robinson,Hartenstein,2,468.0,972.0
S2324-G0002,MIL,B. Lopez,Payne,2,468.0,972.0
S2324-G0002,MIL,Lillard,G. Antetokounmpo,2,468.0,972.0
S2324-G0002,MIL,Beasley,Beauchamp,2,390.0,1050.0
S2324-G0002,NYK,Hart,Quickley,2,390.0,1050.0
S2324-G0002,NYK,Grimes,Randle,2,390.0,1050.0
S2324-G0002,MIL,Connaughton,Crowder,2,331.0,1109.0
S2324-G0002,MIL,G. Antetokounmpo,Middleton,2,321.0,1119.0
S2324-G0002,NYK,Randle,DiVincenzo,2,321.0,1119.0
S2324-G0002,NYK,Hartenstein,Robinson,2,50.5,1389.5
S2324-G0002,NYK,DiVincenzo,Hart,2,35.5,1404.5
S2324-G0002,MIL,Connaughton,Middleton,3,471.0,1689.0
S2324-G0002,MIL,Beauchamp,Beasley,3,283.0,1877.0
S2324-G0002,MIL,Portis,G. Antetokounmpo,3,283.0,1877.0
S2324-G0002,NYK,Quickley,Robinson,3,283.0,1877.0
S2324-G0002,NYK,Hartenstein,Randle,3,283.0,1877.0
S2324-G0002,MIL,Crowder,B. Lopez,3,283.0,1877.0
S2324-G0002,MIL,Payne,Lillard,3,194.0,1966.0
S2324-G0002,NYK,DiVincenzo,Grimes,3,178.0,1982.0
S2324-G0002,MIL,Middleton,Connaughton,3,87.0,2073.0
S2324-G0002,MIL,B. Lopez,Portis,4,705.0,2175.0
S2324-G0002,MIL,Lillard,Payne,4,560.0,2320.0
S2324-G0002,NYK,Grimes,Brunson,4,560.0,2320.0
S2324-G0002,MIL,Connaughton,Beauchamp,4,547.0,2333.0
S2324-G0002,MIL,Beasley,Middleton,4,547.0,2333.0
S2324-G0002,MIL,Crowder,Beasley,4,465.0,2415.0
S2324-G0002,NYK,Robinson,Hartenstein,4,465.0,2415.0
S2324-G0002,NYK,Brunson,DiVincenzo,4,437.0,2443.0
S2324-G0002,MIL,Portis,G. Antetokounmpo,4,406.0,2474.0
S2324-G0002,MIL,G. Antetokounmpo,Portis,4,328.0,2552.0
S2324-G0002,NYK,Hart,Quickley,4,328.0,2552.0
S2324-G0002,MIL,Middleton,Connaughton,4,250.0,2630.0
S2324-G0002,NYK,Quickley,Robinson,4,17.8,2862.2
S2324-G0003,MIA,D. Robinson,Herro,1,378.0,342.0
S2324-G0003,WAS,Coulibaly,Kuzma,1,378.0,342.0
S2324-G0003,MIA,Bryant,Adebayo,1,319.0,401.0
S2324-G0003,WAS,Wright,Jones,1,308.0,412.0
S2324-G0003,WAS,Gallinari,Gafford,1,308.0,412.0
S2324-G0003,MIA,Richardson,Lowry,1,244.0,476.0
S2324-G0003,MIA,Jaquez Jr.,Highsmith,1,200.0,520.0
S2324-G0003,WAS,Davis,Avdija,1,200.0,520.0
S2324-G0003,WAS,Kuzma,Poole,1,200.0,520.0
S2324-G0003,MIA,Herro,Butler,1,36.8,683.2
S2324-G0003,WAS,Shamet,Davis,2,530.0,910.0
S2324-G0003,MIA,Adebayo,Bryant,2,525.0,915.0
S2324-G0003,WAS,Poole,Coulibaly,2,465.0,975.0
S2324-G0003,WAS,Jones,Wright,2,465.0,975.0
S2324-G0003,WAS,Gafford,Gallinari,2,465.0,975.0
S2324-G0003,MIA,Butler,Richardson,2,333.0,1107.0
S2324-G0003,WAS,Avdija,Kuzma,2,333.0,1107.0
S2324-G0003,MIA,Lowry,Jaquez Jr.,2,245.0,1195.0
S2324-G0003,MIA,Highsmith,Herro,2,245.0,1195.0
S2324-G0003,MIA,Herro,D. Robinson,2,158.0,1282.0
S2324-G0003,WAS,Kuzma,Shamet,2,158.0,1282.0
S2324-G0003,MIA,Richardson,Highsmith,2,34.7,1405.3
S2324-G0003,WAS,Muscala,Gafford,3,550.0,1610.0
S2324-G0003,MIA,D. Robinson,Herro,3,351.0,1809.0
S2324-G0003,WAS,Coulibaly,Kuzma,3,224.0,1936.0
S2324-G0003,MIA,Bryant,Lowry,3,147.0,2013.0
S2324-G0003,MIA,Richardson,Adebayo,3,147.0,2013.0
S2324-G0003,MIA,Jaquez Jr.,Highsmith,3,147.0,2013.0
S2324-G0003,WAS,Wright,Jones,3,147.0,2013.0
S2324-G0003,WAS,Shamet,Avdija,3,147.0,2013.0
S2324-G0003,MIA,Herro,Butler,3,99.0,2061.0
S2324-G0003,WAS,Gafford,Muscala,4,528.0,2352.0
S2324-G0003,WAS,Rollins,Kuzma,4,440.0,2440.0
S2324-G0003,WAS,Davis,Shamet,4,396.0,2484.0
S2324-G0003,WAS,Gill,Gafford,4,396.0,2484.0
S2324-G0003,WAS,Omoruyi,Wright,4,396.0,2484.0
S2324-G0003,MIA,Adebayo,Bryant,4,300.0,2580.0
S2324-G0003,MIA,Butler,Jaquez Jr.,4,246.0,2634.0
S2324-G0003,MIA,Lowry,D. Robinson,4,239.0,2641.0
S2324-G0004,CHI,Carter,DeRozan,1,240.0,480.0
S2324-G0004,CHI,Caruso,Craig,1,240.0,480.0
S2324-G0004,CHI,Williams,White,1,240.0,480.0
S2324-G0004,BKN,O'Neale,Bridges,1,240.0,480.0
S2324-G0004,BKN,Walker IV,Dinwiddie,1,240.0,480.0
S2324-G0004,CHI,Drummond,Vucevic,1,162.0,558.0
S2324-G0004,BKN,Smith Jr.,Simmons,1,162.0,558.0
S2324-G0004,BKN,Sharpe,Thomas,1,162.0,558.0
S2324-G0004,BKN,Dinwiddie,Finney-Smith,1,162.0,558.0
S2324-G0004,BKN,Bridges,Smith Jr.,1,13.6,706.4
S2324-G0004,BKN,Thomas,Sharpe,1,13.6,706.4
S2324-G0004,CHI,Craig,Caruso,2,555.0,885.0
S2324-G0004,BKN,Bridges,Dinwiddie,2,483.0,957.0
S2324-G0004,CHI,White,Drummond,2,471.0,969.0
S2324-G0004,CHI,LaVine,Carter,2,471.0,969.0
S2324-G0004,CHI,Vucevic,DeRozan,2,471.0,969.0
S2324-G0004,BKN,Thomas,Smith Jr.,2,417.0,1023.0
S2324-G0004,BKN,Simmons,Walker IV,2,417.0,1023.0
S2324-G0004,BKN,Finney-Smith,Sharpe,2,417.0,1023.0
S2324-G0004,CHI,Caruso,Craig,2,232.0,1208.0
S2324-G0004,CHI,DeRozan,Williams,2,232.0,1208.0
S2324-G0004,BKN,Dinwiddie,O'Neale,2,119.0,1321.0
S2324-G0004,CHI,Williams,DeRozan,3,345.0,1815.0
S2324-G0004,CHI,Caruso,Craig,3,345.0,1815.0
S2324-G0004,BKN,O'Neale,Dinwiddie,3,345.0,1815.0
S2324-G0004,CHI,DeRozan,White,3,163.0,1997.0
S2324-G0004,CHI,Carter,LaVine,3,163.0,1997.0
S2324-G0004,CHI,Drummond,Vucevic,3,163.0,1997.0
S2324-G0004,BKN,Walker IV,Bridges,3,163.0,1997.0
S2324-G0004,BKN,Dinwiddie,Simmons,3,163.0,1997.0
S2324-G0004,BKN,Sharpe,Thomas,3,163.0,1997.0
S2324-G0004,BKN,Smith Jr.,Finney-Smith,3,163.0,1997.0
S2324-G0004,CHI,White,Williams,4,624.0,2256.0
S2324-G0004,CHI,LaVine,Drummond,4,558.0,2322.0
S2324-G0004,CHI,Vucevic,Caruso,4,558.0,2322.0
S2324-G0004,CHI,Craig,DeRozan,4,558.0,2322.0
S2324-G0004,CHI,Williams,Carter,4,517.0,2363.0
S2324-G0004,BKN,Bridges,Walker IV,4,475.0,2405.0
S2324-G0004,CHI,Caruso,Williams,4,433.0,2447.0
S2324-G0004,BKN,Simmons,Sharpe,4,433.0,2447.0
S2324-G0004,BKN,Finney-Smith,Dinwiddie,4,433.0,2447.0
S2324-G0004,CHI,DeRozan,Craig,4,347.0,2533.0
S2324-G0004,BKN,Thomas,Smith Jr.,4,347.0,2533.0
S2324-G0004,BKN,Dinwiddie,Thomas,4,37.9,2842.1
S2324-G0004,BKN,Thomas,Simmons,4,12.7,2867.3
S2324-G0004,CHI,Craig,Vucevic,4,12.7,2867.3
S2324-G0004,CHI,Vucevic,Craig,4,12.0,2868.0
S2324-G0004,BKN,Simmons,Thomas,4,12.0,2868.0
S2324-G0004,CHI,Craig,White,4,12.0,2868.0
S2324-G0004,CHI,White,Craig,4,10.8,2869.2
S2324-G0004,CHI,Drummond,White,4,4.9,2875.1
S2324-G0004,BKN,Sharpe,Dinwiddie,4,4.9,2875.1
S2324-G0005,GSW,Saric,Looney,1,419.0,301.0
S2324-G0005,OKC,Joe,Giddey,1,376.0,344.0
S2324-G0005,GSW,Paul,Wiggins,1,376.0,344.0
S2324-G0005,GSW,Kuminga,Green,1,376.0,344.0
S2324-G0005,OKC,Jay. Williams,Holmgren,1,291.0,429.0
S2324-G0005,GSW,Payton II,Thompson,1,291.0,429.0
S2324-G0005,OKC,Wiggins,Dort,1,246.0,474.0
S2324-G0005,OKC,Micic,Wallace,1,246.0,474.0
S2324-G0005,GSW,Moody,Curry,1,246.0,474.0
S2324-G0005,OKC,Dieng,Jal. Williams,1,195.0,525.0
S2324-G0005,OKC,Jal. Williams,Jay. Williams,1,49.8,670.2
S2324-G0005,GSW,Green,Moody,1,9.2,710.8
S2324-G0005,GSW,Looney,Saric,2,617.0,823.0
S2324-G0005,OKC,Wallace,Dieng,2,594.0,846.0
S2324-G0005,GSW,Thompson,Moody,2,594.0,846.0
S2324-G0005,GSW,Wiggins,Kuminga,2,554.0,886.0
S2324-G0005,OKC,Dort,Micic,2,517.0,923.0
S2324-G0005,GSW,Curry,Paul,2,517.0,923.0
S2324-G0005,OKC,Jal. Williams,Wiggins,2,494.0,946.0
S2324-G0005,GSW,Green,Looney,2,494.0,946.0
S2324-G0005,GSW,Moody,Payton II,2,447.0,993.0
S2324-G0005,OKC,Jay. Williams,Giddey,2,394.0,1046.0
S2324-G0005,OKC,Joe,Holmgren,2,394.0,1046.0
S2324-G0005,GSW,Paul,Moody,2,227.0,1213.0
S2324-G0005,OKC,Holmgren,Jay. Williams,2,113.0,1327.0
S2324-G0005,OKC,Giddey,Dort,2,113.0,1327.0
S2324-G0005,GSW,Payton II,Wiggins,2,84.0,1356.0
S2324-G0005,GSW,Payton II,Looney,3,457.0,1703.0
S2324-G0005,GSW,Saric,Wiggins,3,457.0,1703.0
S2324-G0005,GSW,Kuminga,Thompson,3,339.0,1821.0
S2324-G0005,GSW,Paul,Green,3,339.0,1821.0
S2324-G0005,OKC,Joe,Wallace,3,329.0,1831.0
S2324-G0005,GSW,Moody,Curry,3,307.0,1853.0
S2324-G0005,OKC,Wiggins,Giddey,3,276.0,1884.0
S2324-G0005,OKC,Jay. Williams,Dort,3,276.0,1884.0
S2324-G0005,OKC,Micic,Holmgren,3,276.0,1884.0
S2324-G0005,OKC,Holmgren,Jay. Williams,3,20.1,2139.9
S2324-G0005,GSW,Wiggins,Moody,3,20.1,2139.9
S2324-G0005,GSW,Green,Saric,3,20.1,2139.9
S2324-G0005,GSW,Thompson,Moody,4,555.0,2325.0
S2324-G0005,OKC,Dort,Wiggins,4,490.0,2390.0
S2324-G0005,GSW,Green,Paul,4,490.0,2390.0
S2324-G0005,GSW,Curry,Saric,4,490.0,2390.0
S2324-G0005,OKC,Jay. Williams,Holmgren,4,369.0,2511.0
S2324-G0005,OKC,Jal. Williams,Joe,4,369.0,2511.0
S2324-G0005,OKC,Joe,Giddey,4,349.0,2531.0
S2324-G0005,GSW,Paul,Kuminga,4,303.0,2577.0
S2324-G0005,GSW,Payton II,Wiggins,4,236.0,2644.0
S2324-G0005,OKC,Holmgren,Jay. Williams,4,236.0,2644.0
S2324-G0005,OKC,Giddey,Joe,4,236.0,2644.0
S2324-G0005,OKC,Jay. Williams,Jal. Williams,4,38.8,2841.2
S2324-G0005,GSW,Kuminga,Paul,4,38.8,2841.2
S2324-G0005,GSW,Wiggins,Curry,4,38.8,2841.2
S2324-G0005,OKC,Joe,Jay. Williams,4,38.8,2841.2
S2324-G0005,OKC,Wiggins,Joe,4,32.5,2847.5
S2324-G0005,GSW,Curry,Kuminga,4,32.5,2847.5
S2324-G0005,GSW,Paul,Wiggins,4,32.5,2847.5
S2324-G0005,OKC,Joe,Wiggins,4,21.0,2859.0
S2324-G0005,GSW,Kuminga,Curry,4,21.0,2859.0
S2324-G0005,GSW,Wiggins,Paul,4,21.0,2859.0
S2324-G0005,OKC,Wiggins,Joe,4,16.4,2863.6
S2324-G0005,GSW,Curry,Payton II,4,16.4,2863.6
S2324-G0005,GSW,Paul,Kuminga,4,16.4,2863.6
S2324-G0005,GSW,Looney,Wiggins,4,16.4,2863.6
S2324-G0005,GSW,Moody,Looney,4,16.4,2863.6
S2324-G0005,GSW,Payton II,Thompson,4,0.2,2879.8
S2324-G0006,DAL,Hardaway Jr.,Irving,1,404.0,316.0
S2324-G0006,DAL,Powell,Lively II,1,404.0,316.0
S2324-G0006,DAL,Green,Jones Jr.,1,316.0,404.0
S2324-G0006,DEN,Jackson,Murray,1,316.0,404.0
S2324-G0006,DAL,Irving,Doncic,1,288.0,432.0
S2324-G0006,DEN,Braun,Porter Jr.,1,216.0,504.0
S2324-G0006,DEN,Watson,Gordon,1,216.0,504.0
S2324-G0006,DAL,Hardy,Williams,1,216.0,504.0
S2324-G0006,DEN,Nnaji,Caldwell-Pope,1,161.0,559.0
S2324-G0006,DEN,Murray,Jokic,1,161.0,559.0
S2324-G0006,DAL,Lively II,Powell,1,161.0,559.0
S2324-G0006,DAL,Jones Jr.,Hardy,1,29.2,690.8
S2324-G0006,DAL,Powell,Lively II,2,554.0,886.0
S2324-G0006,DAL,Hardaway Jr.,Jones Jr.,2,516.0,924.0
S2324-G0006,DEN,Gordon,Watson,2,491.0,949.0
S2324-G0006,DEN,Caldwell-Pope,Murray,2,491.0,949.0
S2324-G0006,DAL,Williams,Green,2,491.0,949.0
S2324-G0006,DEN,Porter Jr.,Braun,2,465.0,975.0
S2324-G0006,DEN,Jokic,Nnaji,2,465.0,975.0
S2324-G0006,DAL,Irving,Curry,2,402.0,1038.0
S2324-G0006,DEN,Murray,Jackson,2,336.0,1104.0
S2324-G0006,DAL,Hardy,Doncic,2,336.0,1104.0
S2324-G0006,DAL,Lively II,Powell,2,243.0,1197.0
S2324-G0006,DAL,Doncic,Hardy,2,243.0,1197.0
S2324-G0006,DAL,Jones Jr.,Hardaway Jr.,2,127.0,1313.0
S2324-G0006,DEN,Jackson,Murray,2,80.0,1360.0
S2324-G0006,DAL,Hardaway Jr.,Jones Jr.,3,492.0,1668.0
S2324-G0006,DAL,Powell,Lively II,3,436.0,1724.0
S2324-G0006,DAL,Green,Irving,3,436.0,1724.0
S2324-G0006,DEN,Jackson,Murray,3,233.0,1927.0
S2324-G0006,DAL,Irving,Doncic,3,233.0,1927.0
S2324-G0006,DEN,Watson,Gordon,3,217.0,1943.0
S2324-G0006,DAL,Hardy,Williams,3,217.0,1943.0
S2324-G0006,DEN,Braun,Porter Jr.,3,179.0,1981.0
S2324-G0006,DEN,Murray,Caldwell-Pope,3,101.0,2059.0
S2324-G0006,DEN,Nnaji,Jokic,3,101.0,2059.0
S2324-G0006,DAL,Doncic,Hardaway Jr.,3,101.0,2059.0
S2324-G0006,DEN,Porter Jr.,Watson,3,15.5,2144.5
S2324-G0006,DAL,Jones Jr.,Hardy,3,15.5,2144.5
S2324-G0006,DEN,Gordon,Watson,4,616.0,2264.0
S2324-G0006,DEN,Porter Jr.,Jackson,4,542.0,2338.0
S2324-G0006,DEN,Caldwell-Pope,Nnaji,4,542.0,2338.0
S2324-G0006,DEN,Jokic,Braun,4,492.0,2388.0
S2324-G0006,DAL,Hardaway Jr.,Green,4,492.0,2388.0
S2324-G0006,DAL,Lively II,Irving,4,492.0,2388.0
S2324-G0006,DAL,Irving,Hardy,4,421.0,2459.0
S2324-G0006,DAL,Green,Williams,4,421.0,2459.0
S2324-G0006,DAL,Williams,Lively II,4,245.0,2635.0
S2324-G0006,DAL,Jones Jr.,Irving,4,193.0,2687.0
S2324-G0006,DAL,Irving,Jones Jr.,4,184.0,2696.0
S2324-G0006,DAL,Exum,Williams,4,71.0,2809.0
S2324-G0006,DAL,Hardy,Doncic,4,71.0,2809.0
S2324-G0006,DAL,Lively II,Irving,4,71.0,2809.0
S2324-G0006,DAL,Prosper,Hardaway Jr.,4,71.0,2809.0
S2324-G0007,MEM,Tillman,Jackson Jr.,1,377.0,343.0
S2324-G0007,POR,Williams III,Thybulle,1,371.0,349.0
S2324-G0007,POR,Mays,Sharpe,1,371.0,349.0
S2324-G0007,MEM,Kennard,Bane,1,293.0,427.0
S2324-G0007,POR,Camara,Ayton,1,190.0,530.0
S2324-G0007,POR,Walker,Grant,1,190.0,530.0
S2324-G0007,POR,Sharpe,Brogdon,1,190.0,530.0
S2324-G0007,MEM,Konchar,Roddy,1,190.0,530.0
S2324-G0007,MEM,Bane,Tillman,1,141.0,579.0
S2324-G0007,MEM,Gilyard,Williams,1,141.0,579.0
S2324-G0007,MEM,Jackson Jr.,Smart,1,141.0,579.0
S2324-G0007,MEM,Roddy,Kennard,1,15.9,704.1
S2324-G0007,MEM,Smart,Gilyard,1,15.9,704.1
S2324-G0007,POR,Ayton,Mays,2,567.0,873.0
S2324-G0007,POR,Brogdon,Camara,2,567.0,873.0
S2324-G0007,POR,Grant,Walker,2,567.0,873.0
S2324-G0007,POR,Thybulle,Williams III,2,567.0,873.0
S2324-G0007,MEM,Tillman,Gilyard,2,409.0,1031.0
S2324-G0007,MEM,Kennard,Jackson Jr.,2,409.0,1031.0
S2324-G0007,MEM,Smart,Williams Jr.,2,340.0,1100.0
S2324-G0007,MEM,Williams,Bane,2,340.0,1100.0
S2324-G0007,MEM,Roddy,Konchar,2,340.0,1100.0
S2324-G0007,POR,Camara,Thybulle,2,264.0,1176.0
S2324-G0007,MEM,Jackson Jr.,Williams,2,218.0,1222.0
S2324-G0007,MEM,Bane,Kennard,2,218.0,1222.0
S2324-G0007,MEM,Konchar,Roddy,2,66.0,1374.0
S2324-G0007,POR,Williams III,Ayton,3,410.0,1750.0
S2324-G0007,POR,Thybulle,Camara,3,245.0,1915.0
S2324-G0007,MEM,Kennard,Williams,3,245.0,1915.0
S2324-G0007,MEM,Tillman,Jackson Jr.,3,245.0,1915.0
S2324-G0007,POR,Mays,Brogdon,3,182.0,1978.0
S2324-G0007,POR,Brogdon,Mays,3,6.0,2154.0
S2324-G0007,MEM,Williams,Bane,3,6.0,2154.0
S2324-G0007,MEM,Williams Jr.,Kennard,3,6.0,2154.0
S2324-G0007,MEM,Biyombo,Williams Jr.,3,0.2,2159.8
S2324-G0007,POR,Grant,Thybulle,4,507.0,2373.0
S2324-G0007,POR,Camara,Mays,4,507.0,2373.0
S2324-G0007,POR,Sharpe,Walker,4,507.0,2373.0
S2324-G0007,MEM,Tillman,Williams Jr.,4,507.0,2373.0
S2324-G0007,MEM,Bane,Jackson Jr.,4,507.0,2373.0
S2324-G0007,POR,Ayton,Williams III,4,469.0,2411.0
S2324-G0007,MEM,Smart,Gilyard,4,415.0,2465.0
S2324-G0007,MEM,Roddy,Williams,4,393.0,2487.0
S2324-G0007,MEM,Jackson Jr.,Tillman,4,261.0,2619.0
S2324-G0007,MEM,Williams,Kennard,4,160.0,2720.0
S2324-G0007,MEM,Kennard,Williams,4,45.6,2834.4
S2324-G0007,MEM,Tillman,Kennard,4,15.3,2864.7
S2324-G0007,MEM,Kennard,Tillman,4,8.3,2871.7
S2324-G0007,MEM,Roddy,Kennard,5,6.7,3593.3
S2324-G0008,DET,Umude,Stewart,1,457.0,263.0
S2324-G0008,DET,Sasser,Hayes,1,383.0,337.0
S2324-G0008,DET,Bagley III,Duren,1,317.0,403.0
S2324-G0008,PHI,Beverley,Melton,1,317.0,403.0
S2324-G0008,PHI,Batum,Oubre Jr.,1,317.0,403.0
S2324-G0008,DET,Hayes,Cunningham,1,208.0,512.0
S2324-G0008,PHI,Covington,Maxey,1,208.0,512.0
S2324-G0008,PHI,Melton,Harris,1,208.0,512.0
S2324-G0008,DET,Rhoden,Thompson,1,168.0,552.0
S2324-G0008,PHI,Morris Sr.,Melton,1,158.0,562.0
S2324-G0008,DET,Thompson,Umude,2,671.0,769.0
S2324-G0008,DET,Cunningham,Rhoden,2,659.0,781.0
S2324-G0008,DET,Stewart,Sasser,2,516.0,924.0
S2324-G0008,PHI,Oubre Jr.,Morris Sr.,2,516.0,924.0
S2324-G0008,PHI,Harris,Batum,2,516.0,924.0
S2324-G0008,DET,Sasser,Hayes,2,432.0,1008.0
S2324-G0008,DET,Bagley III,Duren,2,397.0,1043.0
S2324-G0008,PHI,Melton,Covington,2,325.0,1115.0
S2324-G0008,PHI,Embiid,Reed,2,325.0,1115.0
S2324-G0008,DET,Hayes,Cunningham,2,296.0,1144.0
S2324-G0008,DET,Duren,Bagley III,2,258.0,1182.0
S2324-G0008,DET,Umude,Thompson,2,112.0,1328.0
S2324-G0008,PHI,Batum,Oubre Jr.,2,112.0,1328.0
S2324-G0008,DET,Cunningham,Umude,2,33.5,1406.5
S2324-G0008,DET,Sasser,Thompson,3,615.0,1545.0
S2324-G0008,DET,Bagley III,Duren,3,342.0,1818.0
S2324-G0008,PHI,Batum,Melton,3,342.0,1818.0
S2324-G0008,DET,Umude,Hayes,3,332.0,1828.0
S2324-G0008,PHI,Covington,Oubre Jr.,3,262.0,1898.0
S2324-G0008,PHI,Melton,Maxey,3,224.0,1936.0
S2324-G0008,DET,Hayes,Cunningham,3,202.0,1958.0
S2324-G0008,PHI,Springer,Harris,3,202.0,1958.0
S2324-G0008,DET,Rhoden,Stewart,3,202.0,1958.0
S2324-G0008,PHI,Maxey,Springer,3,20.8,2139.2
S2324-G0008,DET,Sasser,Wiseman,4,442.0,2438.0
S2324-G0008,PHI,Oubre Jr.,Melton,4,442.0,2438.0
S2324-G0008,PHI,Embiid,Reed,4,383.0,2497.0
S2324-G0008,PHI,Melton,Oubre Jr.,4,124.0,2756.0
S2324-G0008,DET,Umude,Hayes,4,124.0,2756.0
S2324-G0008,DET,Wiseman,Stewart,4,116.0,2764.0
S2324-G0008,PHI,Springer,Maxey,4,107.0,2773.0
S2324-G0008,PHI,Korkmaz,Batum,4,107.0,2773.0
S2324-G0009,WAS,Kispert,Avdija,1,394.0,326.0
S2324-G0009,CHA,Thor,Washington,1,394.0,326.0
S2324-G0009,WAS,Gallinari,Gafford,1,315.0,405.0
S2324-G0009,CHA,Maledon,Ball,1,315.0,405.0
S2324-G0009,WAS,Wright,Jones,1,268.0,452.0
S2324-G0009,WAS,Coulibaly,Kuzma,1,190.0,530.0
S2324-G0009,CHA,Richards,Williams,1,190.0,530.0
S2324-G0009,CHA,McGowens,Hayward,1,190.0,530.0
S2324-G0009,CHA,Washington,Thor,1,190.0,530.0
S2324-G0009,CHA,Ball,Miller,1,190.0,530.0
S2324-G0009,WAS,Avdija,Poole,1,161.0,559.0
S2324-G0009,WAS,Shamet,Kispert,2,631.0,809.0
S2324-G0009,CHA,Thor,Washington,2,538.0,902.0
