game_id,teamTricode,stint_id,player_out,player_in,stint_start,stint_end,stint_duration_sec
S2324-G0001,CLE,0,Niang,Allen,317.0,434.0,117.0
S2324-G0001,CLE,1,Okoro,Strus,434.0,434.0,0.0
S2324-G0001,CLE,2,LeVert,Garland,434.0,513.0,79.0
S2324-G0001,CLE,3,Garland,Mitchell,513.0,513.0,0.0
S2324-G0001,CLE,4,Allen,Mobley,513.0,644.0,131.0
S2324-G0001,CLE,5,Wade,Allen,644.0,801.0,157.0
S2324-G0001,CLE,6,Mitchell,Garland,801.0,810.0,9.0
S2324-G0001,CLE,7,Mobley,Wade,810.0,1099.0,289.0
S2324-G0001,CLE,8,Strus,LeVert,1099.0,1099.0,0.0
S2324-G0001,CLE,9,Garland,Mobley,1099.0,1099.0,0.0
S2324-G0001,CLE,10,Thompson,Niang,1099.0,1267.0,168.0
S2324-G0001,CLE,11,Niang,Okoro,1267.0,1267.0,0.0
S2324-G0001,CLE,12,LeVert,Garland,1267.0,1267.0,0.0
S2324-G0001,CLE,13,Mobley,Thompson,1267.0,1412.6,145.5999999999999
S2324-G0001,CLE,14,Okoro,Niang,1412.6,1762.0,349.4000000000001
S2324-G0001,CLE,15,Niang,Allen,1762.0,1781.0,19.0
S2324-G0001,CLE,16,LeVert,Garland,1781.0,1992.0,211.0
S2324-G0001,CLE,17,Garland,Mitchell,1992.0,2031.0,39.0
S2324-G0001,CLE,18,Allen,Mobley,2031.0,2065.0,34.0
S2324-G0001,CLE,19,Okoro,Strus,2065.0,2295.0,230.0
S2324-G0001,CLE,20,Mobley,Allen,2295.0,2385.0,90.0
S2324-G0001,CLE,21,Mitchell,Garland,2385.0,2462.0,77.0
S2324-G0001,CLE,22,Strus,Niang,2462.0,2584.0,122.0
S2324-G0001,CLE,23,Garland,Okoro,2584.0,2632.0,48.0
S2324-G0001,CLE,24,Allen,LeVert,2632.0,2744.0,112.0
S2324-G0001,CLE,25,LeVert,Strus,2744.0,2863.5,119.5
S2324-G0001,CLE,26,Strus,Allen,2863.5,2872.2,8.699999999999818
S2324-G0001,CLE,27,Okoro,LeVert,2872.2,2872.2,0.0
S2324-G0001,CLE,28,Allen,Strus,2872.2,2873.0,0.8000000000001819
S2324-G0001,CLE,29,Strus,Allen,2873.0,2873.0,0.0
S2324-G0001,CLE,30,LeVert,Okoro,2873.0,2877.4,4.400000000000091
S2324-G0001,CLE,31,Thompson,Mobley,2877.4,2877.4,0.0
S2324-G0001,CLE,32,Allen,Garland,2877.4,2877.4,0.0
S2324-G0001,CLE,33,Okoro,Strus,2877.4,2877.4,0.0
S2324-G0001,CLE,34,Mobley,Thompson,2877.4,2878.1,0.6999999999998181
S2324-G0001,CLE,35,Garland,Allen,2878.1,2878.1,0.0
S2324-G0001,CLE,36,Strus,Okoro,2878.1,,
S2324-G0001,IND,0,Hield,Mathurin,338.0,405.0,67.0
S2324-G0001,IND,1,Nembhard,Brown,405.0,405.0,0.0
S2324-G0001,IND,2,Smith,Turner,405.0,434.0,29.0
S2324-G0001,IND,3,Nesmith,Toppin,434.0,513.0,79.0
S2324-G0001,IND,4,Mathurin,Haliburton,513.0,716.5,203.5
S2324-G0001,IND,5,Brown,Hield,716.5,911.0,194.5
S2324-G0001,IND,6,Haliburton,Nembhard,911.0,911.0,0.0
S2324-G0001,IND,7,Brown,Hield,911.0,911.0,0.0
S2324-G0001,IND,8,Turner,Smith,911.0,1099.0,188.0
S2324-G0001,IND,9,Toppin,Mathurin,1099.0,1099.0,0.0
S2324-G0001,IND,10,Hield,Nesmith,1099.0,1762.0,663.0
S2324-G0001,IND,11,Nembhard,Brown,1762.0,1781.0,19.0
S2324-G0001,IND,12,Hield,Mathurin,1781.0,1781.0,0.0
S2324-G0001,IND,13,Smith,Turner,1781.0,1895.0,114.0
S2324-G0001,IND,14,Brown,Haliburton,1895.0,1895.0,0.0
S2324-G0001,IND,15,Nesmith,Toppin,1895.0,2318.0,423.0
S2324-G0001,IND,16,Mathurin,Nembhard,2318.0,2318.0,0.0
S2324-G0001,IND,17,Haliburton,Hield,2318.0,2318.0,0.0
S2324-G0001,IND,18,Turner,Smith,2318.0,2499.0,181.0
S2324-G0001,IND,19,Hield,Mathurin,2499.0,2863.5,364.5
S2324-G0001,IND,20,Nembhard,Hield,2863.5,2872.2,8.699999999999818
S2324-G0001,IND,21,Hield,Nesmith,2872.2,2873.0,0.8000000000001819
S2324-G0001,IND,22,Nesmith,Hield,2873.0,2877.4,4.400000000000091
S2324-G0001,IND,23,Smith,Nembhard,2877.4,2877.4,0.0
S2324-G0001,IND,24,Hield,Nesmith,2877.4,2878.1,0.6999999999998181
S2324-G0001,IND,25,Nesmith,Hield,2878.1,,
S2324-G0002,MIL,0,Connaughton,Middleton,297.0,297.0,0.0
S2324-G0002,MIL,1,Portis,G. Antetokounmpo,297.0,433.0,136.0
S2324-G0002,MIL,2,Crowder,Beasley,433.0,522.0,89.0
S2324-G0002,MIL,3,G. Antetokounmpo,B. Lopez,522.0,610.0,88.0
S2324-G0002,MIL,4,Payne,Lillard,610.0,914.0,304.0
S2324-G0002,MIL,5,Middleton,Portis,914.0,972.0,58.0
S2324-G0002,MIL,6,B. Lopez,Payne,972.0,972.0,0.0
S2324-G0002,MIL,7,Lillard,G. Antetokounmpo,972.0,1050.0,78.0
S2324-G0002,MIL,8,Beasley,Beauchamp,1050.0,1109.0,59.0
S2324-G0002,MIL,9,Connaughton,Crowder,1109.0,1119.0,10.0
S2324-G0002,MIL,10,G. Antetokounmpo,Middleton,1119.0,1689.0,570.0
S2324-G0002,MIL,11,Connaughton,Middleton,1689.0,1877.0,188.0
S2324-G0002,MIL,12,Beauchamp,Beasley,1877.0,1877.0,0.0
S2324-G0002,MIL,13,Portis,G. Antetokounmpo,1877.0,1877.0,0.0
S2324-G0002,MIL,14,Crowder,B. Lopez,1877.0,1966.0,89.0
S2324-G0002,MIL,15,Payne,Lillard,1966.0,2073.0,107.0
S2324-G0002,MIL,16,Middleton,Connaughton,2073.0,2175.0,102.0
S2324-G0002,MIL,17,B. Lopez,Portis,2175.0,2320.0,145.0
S2324-G0002,MIL,18,Lillard,Payne,2320.0,2333.0,13.0
S2324-G0002,MIL,19,Connaughton,Beauchamp,2333.0,2333.0,0.0
S2324-G0002,MIL,20,Beasley,Middleton,2333.0,2415.0,82.0
S2324-G0002,MIL,21,Crowder,Beasley,2415.0,2474.0,59.0
S2324-G0002,MIL,22,Portis,G. Antetokounmpo,2474.0,2552.0,78.0
S2324-G0002,MIL,23,G. Antetokounmpo,Portis,2552.0,2630.0,78.0
S2324-G0002,MIL,24,Middleton,Connaughton,2630.0,,
S2324-G0002,NYK,0,Quickley,Hart,433.0,465.0,32.0
S2324-G0002,NYK,1,Hartenstein,Robinson,465.0,465.0,0.0
S2324-G0002,NYK,2,Hart,Randle,465.0,522.0,57.0
S2324-G0002,NYK,3,DiVincenzo,Grimes,522.0,654.0,132.0
S2324-G0002,NYK,4,Randle,Brunson,654.0,788.0,134.0
S2324-G0002,NYK,5,McBride,Hart,788.0,914.0,126.0
S2324-G0002,NYK,6,Brunson,McBride,914.0,972.0,58.0
S2324-G0002,NYK,7,Robinson,Hartenstein,972.0,1050.0,78.0
S2324-G0002,NYK,8,Hart,Quickley,1050.0,1050.0,0.0
S2324-G0002,NYK,9,Grimes,Randle,1050.0,1119.0,69.0
S2324-G0002,NYK,10,Randle,DiVincenzo,1119.0,1389.5,270.5
S2324-G0002,NYK,11,Hartenstein,Robinson,1389.5,1404.5,15.0
S2324-G0002,NYK,12,DiVincenzo,Hart,1404.5,1877.0,472.5
S2324-G0002,NYK,13,Quickley,Robinson,1877.0,1877.0,0.0
S2324-G0002,NYK,14,Hartenstein,Randle,1877.0,1982.0,105.0
S2324-G0002,NYK,15,DiVincenzo,Grimes,1982.0,2320.0,338.0
S2324-G0002,NYK,16,Grimes,Brunson,2320.0,2415.0,95.0
S2324-G0002,NYK,17,Robinson,Hartenstein,2415.0,2443.0,28.0
S2324-G0002,NYK,18,Brunson,DiVincenzo,2443.0,2552.0,109.0
S2324-G0002,NYK,19,Hart,Quickley,2552.0,2862.2,310.1999999999998
S2324-G0002,NYK,20,Quickley,Robinson,2862.2,,
S2324-G0003,MIA,0,D. Robinson,Herro,342.0,401.0,59.0
S2324-G0003,MIA,1,Bryant,Adebayo,401.0,476.0,75.0
S2324-G0003,MIA,2,Richardson,Lowry,476.0,520.0,44.0
S2324-G0003,MIA,3,Jaquez Jr.,Highsmith,520.0,683.2,163.20000000000005
S2324-G0003,MIA,4,Herro,Butler,683.2,915.0,231.79999999999995
S2324-G0003,MIA,5,Adebayo,Bryant,915.0,1107.0,192.0
S2324-G0003,MIA,6,Butler,Richardson,1107.0,1195.0,88.0
S2324-G0003,MIA,7,Lowry,Jaquez Jr.,1195.0,1195.0,0.0
S2324-G0003,MIA,8,Highsmith,Herro,1195.0,1282.0,87.0
S2324-G0003,MIA,9,Herro,D. Robinson,1282.0,1405.3,123.29999999999995
S2324-G0003,MIA,10,Richardson,Highsmith,1405.3,1809.0,403.70000000000005
S2324-G0003,MIA,11,D. Robinson,Herro,1809.0,2013.0,204.0
S2324-G0003,MIA,12,Bryant,Lowry,2013.0,2013.0,0.0
S2324-G0003,MIA,13,Richardson,Adebayo,2013.0,2013.0,0.0
S2324-G0003,MIA,14,Jaquez Jr.,Highsmith,2013.0,2061.0,48.0
S2324-G0003,MIA,15,Herro,Butler,2061.0,2580.0,519.0
S2324-G0003,MIA,16,Adebayo,Bryant,2580.0,2634.0,54.0
S2324-G0003,MIA,17,Butler,Jaquez Jr.,2634.0,2641.0,7.0
S2324-G0003,MIA,18,Lowry,D. Robinson,2641.0,,
S2324-G0003,WAS,0,Coulibaly,Kuzma,342.0,412.0,70.0
S2324-G0003,WAS,1,Wright,Jones,412.0,412.0,0.0
S2324-G0003,WAS,2,Gallinari,Gafford,412.0,520.0,108.0
S2324-G0003,WAS,3,Davis,Avdija,520.0,520.0,0.0
S2324-G0003,WAS,4,Kuzma,Poole,520.0,910.0,390.0
S2324-G0003,WAS,5,Shamet,Davis,910.0,975.0,65.0
S2324-G0003,WAS,6,Poole,Coulibaly,975.0,975.0,0.0
S2324-G0003,WAS,7,Jones,Wright,975.0,975.0,0.0
S2324-G0003,WAS,8,Gafford,Gallinari,975.0,1107.0,132.0
S2324-G0003,WAS,9,Avdija,Kuzma,1107.0,1282.0,175.0
S2324-G0003,WAS,10,Kuzma,Shamet,1282.0,1610.0,328.0
S2324-G0003,WAS,11,Muscala,Gafford,1610.0,1936.0,326.0
S2324-G0003,WAS,12,Coulibaly,Kuzma,1936.0,2013.0,77.0
S2324-G0003,WAS,13,Wright,Jones,2013.0,2013.0,0.0
S2324-G0003,WAS,14,Shamet,Avdija,2013.0,2352.0,339.0
S2324-G0003,WAS,15,Gafford,Muscala,2352.0,2440.0,88.0
S2324-G0003,WAS,16,Rollins,Kuzma,2440.0,2484.0,44.0
S2324-G0003,WAS,17,Davis,Shamet,2484.0,2484.0,0.0
S2324-G0003,WAS,18,Gill,Gafford,2484.0,2484.0,0.0
S2324-G0003,WAS,19,Omoruyi,Wright,2484.0,,
S2324-G0004,BKN,0,O'Neale,Bridges,480.0,480.0,0.0
S2324-G0004,BKN,1,Walker IV,Dinwiddie,480.0,558.0,78.0
S2324-G0004,BKN,2,Smith Jr.,Simmons,558.0,558.0,0.0
S2324-G0004,BKN,3,Sharpe,Thomas,558.0,558.0,0.0
S2324-G0004,BKN,4,Dinwiddie,Finney-Smith,558.0,706.4,148.39999999999998
S2324-G0004,BKN,5,Bridges,Smith Jr.,706.4,706.4,0.0
S2324-G0004,BKN,6,Thomas,Sharpe,706.4,957.0,250.60000000000002
S2324-G0004,BKN,7,Bridges,Dinwiddie,957.0,1023.0,66.0
S2324-G0004,BKN,8,Thomas,Smith Jr.,1023.0,1023.0,0.0
S2324-G0004,BKN,9,Simmons,Walker IV,1023.0,1023.0,0.0
S2324-G0004,BKN,10,Finney-Smith,Sharpe,1023.0,1321.0,298.0
S2324-G0004,BKN,11,Dinwiddie,O'Neale,1321.0,1815.0,494.0
S2324-G0004,BKN,12,O'Neale,Dinwiddie,1815.0,1997.0,182.0
S2324-G0004,BKN,13,Walker IV,Bridges,1997.0,1997.0,0.0
S2324-G0004,BKN,14,Dinwiddie,Simmons,1997.0,1997.0,0.0
S2324-G0004,BKN,15,Sharpe,Thomas,1997.0,1997.0,0.0
S2324-G0004,BKN,16,Smith Jr.,Finney-Smith,1997.0,2405.0,408.0
S2324-G0004,BKN,17,Bridges,Walker IV,2405.0,2447.0,42.0
S2324-G0004,BKN,18,Simmons,Sharpe,2447.0,2447.0,0.0
S2324-G0004,BKN,19,Finney-Smith,Dinwiddie,2447.0,2533.0,86.0
S2324-G0004,BKN,20,Thomas,Smith Jr.,2533.0,2842.1,309.0999999999999
S2324-G0004,BKN,21,Dinwiddie,Thomas,2842.1,2867.3,25.200000000000273
S2324-G0004,BKN,22,Thomas,Simmons,2867.3,2868.0,0.6999999999998181
S2324-G0004,BKN,23,Simmons,Thomas,2868.0,2875.1,7.099999999999909
S2324-G0004,BKN,24,Sharpe,Dinwiddie,2875.1,,
S2324-G0004,CHI,0,Carter,DeRozan,480.0,480.0,0.0
S2324-G0004,CHI,1,Caruso,Craig,480.0,480.0,0.0
S2324-G0004,CHI,2,Williams,White,480.0,558.0,78.0
S2324-G0004,CHI,3,Drummond,Vucevic,558.0,885.0,327.0
S2324-G0004,CHI,4,Craig,Caruso,885.0,969.0,84.0
S2324-G0004,CHI,5,White,Drummond,969.0,969.0,0.0
S2324-G0004,CHI,6,LaVine,Carter,969.0,969.0,0.0
S2324-G0004,CHI,7,Vucevic,DeRozan,969.0,1208.0,239.0
S2324-G0004,CHI,8,Caruso,Craig,1208.0,1208.0,0.0
S2324-G0004,CHI,9,DeRozan,Williams,1208.0,1815.0,607.0
S2324-G0004,CHI,10,Williams,DeRozan,1815.0,1815.0,0.0
S2324-G0004,CHI,11,Caruso,Craig,1815.0,1997.0,182.0
S2324-G0004,CHI,12,DeRozan,White,1997.0,1997.0,0.0
S2324-G0004,CHI,13,Carter,LaVine,1997.0,1997.0,0.0
S2324-G0004,CHI,14,Drummond,Vucevic,1997.0,2256.0,259.0
S2324-G0004,CHI,15,White,Williams,2256.0,2322.0,66.0
S2324-G0004,CHI,16,LaVine,Drummond,2322.0,2322.0,0.0
S2324-G0004,CHI,17,Vucevic,Caruso,2322.0,2322.0,0.0
S2324-G0004,CHI,18,Craig,DeRozan,2322.0,2363.0,41.0
S2324-G0004,CHI,19,Williams,Carter,2363.0,2447.0,84.0
S2324-G0004,CHI,20,Caruso,Williams,2447.0,2533.0,86.0
S2324-G0004,CHI,21,DeRozan,Craig,2533.0,2867.3,334.3000000000002
S2324-G0004,CHI,22,Craig,Vucevic,2867.3,2868.0,0.6999999999998181
S2324-G0004,CHI,23,Vucevic,Craig,2868.0,2868.0,0.0
S2324-G0004,CHI,24,Craig,White,2868.0,2869.2,1.199999999999818
S2324-G0004,CHI,25,White,Craig,2869.2,2875.1,5.900000000000091
S2324-G0004,CHI,26,Drummond,White,2875.1,,
S2324-G0005,GSW,0,Saric,Looney,301.0,344.0,43.0
S2324-G0005,GSW,1,Paul,Wiggins,344.0,344.0,0.0
S2324-G0005,GSW,2,Kuminga,Green,344.0,429.0,85.0
S2324-G0005,GSW,3,Payton II,Thompson,429.0,474.0,45.0
S2324-G0005,GSW,4,Moody,Curry,474.0,710.8,236.79999999999995
S2324-G0005,GSW,5,Green,Moody,710.8,823.0,112.20000000000005
S2324-G0005,GSW,6,Looney,Saric,823.0,846.0,23.0
S2324-G0005,GSW,7,Thompson,Moody,846.0,886.0,40.0
S2324-G0005,GSW,8,Wiggins,Kuminga,886.0,923.0,37.0
S2324-G0005,GSW,9,Curry,Paul,923.0,946.0,23.0
S2324-G0005,GSW,10,Green,Looney,946.0,993.0,47.0
S2324-G0005,GSW,11,Moody,Payton II,993.0,1213.0,220.0
S2324-G0005,GSW,12,Paul,Moody,1213.0,1356.0,143.0
S2324-G0005,GSW,13,Payton II,Wiggins,1356.0,1703.0,347.0
S2324-G0005,GSW,14,Payton II,Looney,1703.0,1703.0,0.0
S2324-G0005,GSW,15,Saric,Wiggins,1703.0,1821.0,118.0
S2324-G0005,GSW,16,Kuminga,Thompson,1821.0,1821.0,0.0
S2324-G0005,GSW,17,Paul,Green,1821.0,1853.0,32.0
S2324-G0005,GSW,18,Moody,Curry,1853.0,2139.9,286.9000000000001
S2324-G0005,GSW,19,Wiggins,Moody,2139.9,2139.9,0.0
S2324-G0005,GSW,20,Green,Saric,2139.9,2325.0,185.0999999999999
S2324-G0005,GSW,21,Thompson,Moody,2325.0,2390.0,65.0
S2324-G0005,GSW,22,Green,Paul,2390.0,2390.0,0.0
S2324-G0005,GSW,23,Curry,Saric,2390.0,2577.0,187.0
S2324-G0005,GSW,24,Paul,Kuminga,2577.0,2644.0,67.0
S2324-G0005,GSW,25,Payton II,Wiggins,2644.0,2841.2,197.19999999999982
S2324-G0005,GSW,26,Kuminga,Paul,2841.2,2841.2,0.0
S2324-G0005,GSW,27,Wiggins,Curry,2841.2,2847.5,6.300000000000182
S2324-G0005,GSW,28,Curry,Kuminga,2847.5,2847.5,0.0
S2324-G0005,GSW,29,Paul,Wiggins,2847.5,2859.0,11.5
S2324-G0005,GSW,30,Kuminga,Curry,2859.0,2859.0,0.0
S2324-G0005,GSW,31,Wiggins,Paul,2859.0,2863.6,4.599999999999909
S2324-G0005,GSW,32,Curry,Payton II,2863.6,2863.6,0.0
S2324-G0005,GSW,33,Paul,Kuminga,2863.6,2863.6,0.0
S2324-G0005,GSW,34,Looney,Wiggins,2863.6,2863.6,0.0
S2324-G0005,GSW,35,Moody,Looney,2863.6,2879.8,16.200000000000273
S2324-G0005,GSW,36,Payton II,Thompson,2879.8,,
S2324-G0005,OKC,0,Joe,Giddey,344.0,429.0,85.0
S2324-G0005,OKC,1,Jay. Williams,Holmgren,429.0,474.0,45.0
S2324-G0005,OKC,2,Wiggins,Dort,474.0,474.0,0.0
S2324-G0005,OKC,3,Micic,Wallace,474.0,525.0,51.0
S2324-G0005,OKC,4,Dieng,Jal. Williams,525.0,670.2,145.20000000000005
S2324-G0005,OKC,5,Jal. Williams,Jay. Williams,670.2,846.0,175.79999999999995
S2324-G0005,OKC,6,Wallace,Dieng,846.0,923.0,77.0
S2324-G0005,OKC,7,Dort,Micic,923.0,946.0,23.0
S2324-G0005,OKC,8,Jal. Williams,Wiggins,946.0,1046.0,100.0
S2324-G0005,OKC,9,Jay. Williams,Giddey,1046.0,1046.0,0.0
S2324-G0005,OKC,10,Joe,Holmgren,1046.0,1327.0,281.0
S2324-G0005,OKC,11,Holmgren,Jay. Williams,1327.0,1327.0,0.0
S2324-G0005,OKC,12,Giddey,Dort,1327.0,1831.0,504.0
S2324-G0005,OKC,13,Joe,Wallace,1831.0,1884.0,53.0
S2324-G0005,OKC,14,Wiggins,Giddey,1884.0,1884.0,0.0
S2324-G0005,OKC,15,Jay. Williams,Dort,1884.0,1884.0,0.0
S2324-G0005,OKC,16,Micic,Holmgren,1884.0,2139.9,255.9000000000001
S2324-G0005,OKC,17,Holmgren,Jay. Williams,2139.9,2390.0,250.0999999999999
S2324-G0005,OKC,18,Dort,Wiggins,2390.0,2511.0,121.0
S2324-G0005,OKC,19,Jay. Williams,Holmgren,2511.0,2511.0,0.0
S2324-G0005,OKC,20,Jal. Williams,Joe,2511.0,2531.0,20.0
S2324-G0005,OKC,21,Joe,Giddey,2531.0,2644.0,113.0
S2324-G0005,OKC,22,Holmgren,Jay. Williams,2644.0,2644.0,0.0
S2324-G0005,OKC,23,Giddey,Joe,2644.0,2841.2,197.19999999999982
S2324-G0005,OKC,24,Jay. Williams,Jal. Williams,2841.2,2841.2,0.0
S2324-G0005,OKC,25,Joe,Jay. Williams,2841.2,2847.5,6.300000000000182
S2324-G0005,OKC,26,Wiggins,Joe,2847.5,2859.0,11.5
S2324-G0005,OKC,27,Joe,Wiggins,2859.0,2863.6,4.599999999999909
S2324-G0005,OKC,28,Wiggins,Joe,2863.6,,
S2324-G0006,DAL,0,Hardaway Jr.,Irving,316.0,316.0,0.0
S2324-G0006,DAL,1,Powell,Lively II,316.0,404.0,88.0
S2324-G0006,DAL,2,Green,Jones Jr.,404.0,432.0,28.0
S2324-G0006,DAL,3,Irving,Doncic,432.0,504.0,72.0
S2324-G0006,DAL,4,Hardy,Williams,504.0,559.0,55.0
S2324-G0006,DAL,5,Lively II,Powell,559.0,690.8,131.79999999999995
S2324-G0006,DAL,6,Jones Jr.,Hardy,690.8,886.0,195.20000000000005
S2324-G0006,DAL,7,Powell,Lively II,886.0,924.0,38.0
S2324-G0006,DAL,8,Hardaway Jr.,Jones Jr.,924.0,949.0,25.0
S2324-G0006,DAL,9,Williams,Green,949.0,1038.0,89.0
S2324-G0006,DAL,10,Irving,Curry,1038.0,1104.0,66.0
S2324-G0006,DAL,11,Hardy,Doncic,1104.0,1197.0,93.0
S2324-G0006,DAL,12,Lively II,Powell,1197.0,1197.0,0.0
S2324-G0006,DAL,13,Doncic,Hardy,1197.0,1313.0,116.0
S2324-G0006,DAL,14,Jones Jr.,Hardaway Jr.,1313.0,1668.0,355.0
S2324-G0006,DAL,15,Hardaway Jr.,Jones Jr.,1668.0,1724.0,56.0
S2324-G0006,DAL,16,Powell,Lively II,1724.0,1724.0,0.0
S2324-G0006,DAL,17,Green,Irving,1724.0,1927.0,203.0
S2324-G0006,DAL,18,Irving,Doncic,1927.0,1943.0,16.0
S2324-G0006,DAL,19,Hardy,Williams,1943.0,2059.0,116.0
S2324-G0006,DAL,20,Doncic,Hardaway Jr.,2059.0,2144.5,85.5
S2324-G0006,DAL,21,Jones Jr.,Hardy,2144.5,2388.0,243.5
S2324-G0006,DAL,22,Hardaway Jr.,Green,2388.0,2388.0,0.0
S2324-G0006,DAL,23,Lively II,Irving,2388.0,2459.0,71.0
S2324-G0006,DAL,24,Irving,Hardy,2459.0,2459.0,0.0
S2324-G0006,DAL,25,Green,Williams,2459.0,2635.0,176.0
S2324-G0006,DAL,26,Williams,Lively II,2635.0,2687.0,52.0
S2324-G0006,DAL,27,Jones Jr.,Irving,2687.0,2696.0,9.0
S2324-G0006,DAL,28,Irving,Jones Jr.,2696.0,2809.0,113.0
S2324-G0006,DAL,29,Exum,Williams,2809.0,2809.0,0.0
S2324-G0006,DAL,30,Hardy,Doncic,2809.0,2809.0,0.0
S2324-G0006,DAL,31,Lively II,Irving,2809.0,2809.0,0.0
S2324-G0006,DAL,32,Prosper,Hardaway Jr.,2809.0,,
S2324-G0006,DEN,0,Jackson,Murray,404.0,504.0,100.0
S2324-G0006,DEN,1,Braun,Porter Jr.,504.0,504.0,0.0
S2324-G0006,DEN,2,Watson,Gordon,504.0,559.0,55.0
S2324-G0006,DEN,3,Nnaji,Caldwell-Pope,559.0,559.0,0.0
S2324-G0006,DEN,4,Murray,Jokic,559.0,949.0,390.0
S2324-G0006,DEN,5,Gordon,Watson,949.0,949.0,0.0
S2324-G0006,DEN,6,Caldwell-Pope,Murray,949.0,975.0,26.0
S2324-G0006,DEN,7,Porter Jr.,Braun,975.0,975.0,0.0
S2324-G0006,DEN,8,Jokic,Nnaji,975.0,1104.0,129.0
S2324-G0006,DEN,9,Murray,Jackson,1104.0,1360.0,256.0
S2324-G0006,DEN,10,Jackson,Murray,1360.0,1927.0,567.0
S2324-G0006,DEN,11,Jackson,Murray,1927.0,1943.0,16.0
S2324-G0006,DEN,12,Watson,Gordon,1943.0,1981.0,38.0
S2324-G0006,DEN,13,Braun,Porter Jr.,1981.0,2059.0,78.0
S2324-G0006,DEN,14,Murray,Caldwell-Pope,2059.0,2059.0,0.0
S2324-G0006,DEN,15,Nnaji,Jokic,2059.0,2144.5,85.5
S2324-G0006,DEN,16,Porter Jr.,Watson,2144.5,2264.0,119.5
S2324-G0006,DEN,17,Gordon,Watson,2264.0,2338.0,74.0
S2324-G0006,DEN,18,Porter Jr.,Jackson,2338.0,2338.0,0.0
S2324-G0006,DEN,19,Caldwell-Pope,Nnaji,2338.0,2388.0,50.0
S2324-G0006,DEN,20,Jokic,Braun,2388.0,,
S2324-G0007,MEM,0,Tillman,Jackson Jr.,343.0,427.0,84.0
S2324-G0007,MEM,1,Kennard,Bane,427.0,530.0,103.0
S2324-G0007,MEM,2,Konchar,Roddy,530.0,579.0,49.0
S2324-G0007,MEM,3,Bane,Tillman,579.0,579.0,0.0
S2324-G0007,MEM,4,Gilyard,Williams,579.0,579.0,0.0
S2324-G0007,MEM,5,Jackson Jr.,Smart,579.0,704.1,125.10000000000002
S2324-G0007,MEM,6,Roddy,Kennard,704.1,704.1,0.0
S2324-G0007,MEM,7,Smart,Gilyard,704.1,1031.0,326.9
S2324-G0007,MEM,8,Tillman,Gilyard,1031.0,1031.0,0.0
S2324-G0007,MEM,9,Kennard,Jackson Jr.,1031.0,1100.0,69.0
S2324-G0007,MEM,10,Smart,Williams Jr.,1100.0,1100.0,0.0
S2324-G0007,MEM,11,Williams,Bane,1100.0,1100.0,0.0
S2324-G0007,MEM,12,Roddy,Konchar,1100.0,1222.0,122.0
S2324-G0007,MEM,13,Jackson Jr.,Williams,1222.0,1222.0,0.0
S2324-G0007,MEM,14,Bane,Kennard,1222.0,1374.0,152.0
S2324-G0007,MEM,15,Konchar,Roddy,1374.0,1915.0,541.0
S2324-G0007,MEM,16,Kennard,Williams,1915.0,1915.0,0.0
S2324-G0007,MEM,17,Tillman,Jackson Jr.,1915.0,2154.0,239.0
S2324-G0007,MEM,18,Williams,Bane,2154.0,2154.0,0.0
S2324-G0007,MEM,19,Williams Jr.,Kennard,2154.0,2159.8,5.800000000000182
S2324-G0007,MEM,20,Biyombo,Williams Jr.,2159.8,2373.0,213.19999999999982
S2324-G0007,MEM,21,Tillman,Williams Jr.,2373.0,2373.0,0.0
S2324-G0007,MEM,22,Bane,Jackson Jr.,2373.0,2465.0,92.0
S2324-G0007,MEM,23,Smart,Gilyard,2465.0,2487.0,22.0
S2324-G0007,MEM,24,Roddy,Williams,2487.0,2619.0,132.0
S2324-G0007,MEM,25,Jackson Jr.,Tillman,2619.0,2720.0,101.0
S2324-G0007,MEM,26,Williams,Kennard,2720.0,2834.4,114.40000000000009
S2324-G0007,MEM,27,Kennard,Williams,2834.4,2864.7,30.299999999999727
S2324-G0007,MEM,28,Tillman,Kennard,2864.7,2871.7,7.0
S2324-G0007,MEM,29,Kennard,Tillman,2871.7,3593.3,721.6000000000004
S2324-G0007,MEM,30,Roddy,Kennard,3593.3,,
S2324-G0007,POR,0,Williams III,Thybulle,349.0,349.0,0.0
S2324-G0007,POR,1,Mays,Sharpe,349.0,530.0,181.0
S2324-G0007,POR,2,Camara,Ayton,530.0,530.0,0.0
S2324-G0007,POR,3,Walker,Grant,530.0,530.0,0.0
S2324-G0007,POR,4,Sharpe,Brogdon,530.0,873.0,343.0
S2324-G0007,POR,5,Ayton,Mays,873.0,873.0,0.0
S2324-G0007,POR,6,Brogdon,Camara,873.0,873.0,0.0
S2324-G0007,POR,7,Grant,Walker,873.0,873.0,0.0
S2324-G0007,POR,8,Thybulle,Williams III,873.0,1176.0,303.0
S2324-G0007,POR,9,Camara,Thybulle,1176.0,1750.0,574.0
S2324-G0007,POR,10,Williams III,Ayton,1750.0,1915.0,165.0
S2324-G0007,POR,11,Thybulle,Camara,1915.0,1978.0,63.0
S2324-G0007,POR,12,Mays,Brogdon,1978.0,2154.0,176.0
S2324-G0007,POR,13,Brogdon,Mays,2154.0,2373.0,219.0
S2324-G0007,POR,14,Grant,Thybulle,2373.0,2373.0,0.0
S2324-G0007,POR,15,Camara,Mays,2373.0,2373.0,0.0
